Ligand_SMILES,Catalyst_SMILES,Catalyst_Name,CompatibilityScore,SimilarityScore,CombinedScore,Min_Compatibility,Max_Compatibility,Mean_Compatibility,Compatibility_Similarity_Analysis
Cc1nc2c(c(C3CC3(C)N)n1)C(C)(C)C2,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.7569609111179617,0.996800916556086,0.828912912749399,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC1=NC2=NN=C2CC2=C1CC(C)(C)C2,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.7575893392408065,0.9925950346072148,0.828091047850729,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC(NN=Cc1ccccc1)c1ccc(C(O)C(C)(C)C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6230407554476495,0.9808545501774572,0.7303848938665918,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
COc1ccc(C(=NC(c2ccccc2)C(C(C)=N)c2ccc(O)cc2)c2ccccc2O)cc1OC,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6145316108950896,0.9813394131240116,0.7245739515637661,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC(C)(C)C(=O)N1CCC(C)(C(C)(C(=O)O)c2ccccc2)CC1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.7237482997468442,0.9933774630523068,0.8046370487384829,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC(C)(C)C(=O)N1CCC(C)(C(C)(C)C(=O)O)CC1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.7132590137173239,0.9917981997137923,0.7968207695162643,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CCOC(CC(=Nc1ccccc1O)N=C(c1ccccc1)c1ccccc1OC)c1ccccc1O,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6261325787744758,0.9762571296733994,0.7311699440441528,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC(OC(=NC(=O)c1ccccc1)C(c1ccccc1)c1ccccc1)c1ccccc1O,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6704899917685302,0.9691439328197092,0.7600861740838839,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC1CCN(C(=O)C(C)(c2ccccc2)C(C)(C)C)C1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.7359337193018275,0.987141024896424,0.8112959109802065,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
COc1ccc(C(c2ccccc2OC)C(O)c2ccc(OC(C(=O)O)c3ccccc3)cc2)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6266641191994051,0.980625097494277,0.7328524126878666,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
COc1ccc(C(C(=O)c2ccc(N=CN=C(C)C)cc2)c2ccc(C(O)c3ccccc3)cc2O)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6268392585564608,0.978671422694876,0.7323889077979853,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CN=C(C)C(=O)N=C(c1ccccc1)C(c1ccc(OC)cc1)C(c1ccccc1)c1ccccc1O,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6241067600994531,0.981098619371692,0.7312043178811247,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
COc1ccc2c(c1)C=C(C=Nc1ccc(OCc3ccccc3)cc1)OC(c1ccc(O)cc1)CO2,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6217433699046683,0.9796390640620674,0.7291120781518879,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
COc1ccc(C=NC(=O)C(c2ccccc2)C(c2ccccc2)c2ccccc2OC)cc1OC,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6255783022042327,0.9793392976472044,0.7317066008371241,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
Cc1ccc(C(OC(C)c2ccccc2)C(c2ccc(C)cc2)c2ccccc2O)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6696195547959697,0.9768434806734216,0.7617867325592053,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC(=NOC(NC(O)c1ccccc1)c1ccccc1)C(C)C(c1ccccc1)C(c1ccccc1)c1ccccc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6269739796538609,0.9810339032679946,0.7331919567381009,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC1(C)CC2=NC3=C(CN=N3)CC2(C)C1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.7590556550945656,0.99764893755874,0.8306336398338179,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
Cc1ccc(C(NC(c2ccccc2)C(c2ccccc2)c2ccccc2)C(O)c2ccc(OCC(C)C)cc2)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6248063868192804,0.9794331086439568,0.7311944033666833,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC(=Nc1ccccc1)N(C)C(=O)C(c1ccccc1)C(c1ccccc1)c1ccccc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6622744459363932,0.977496419627366,0.756841038043685,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC(=NNC(c1ccccc1)c1ccc(O)cc1)C(C)(c1ccccc1)C(c1ccccc1)c1ccccc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6261288883862981,0.9811760096832206,0.7326430247753748,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
COC(=O)C(C)C(c1ccccc1O)C(N=C(c1ccccc1)c1ccccc1OC)c1ccccc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6261746095386266,0.9788153527990248,0.731966832516746,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC1=NN=C2C1C(C1CC1)CN2CCO,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.7551095786037246,0.9986262082695732,0.8281645675034792,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC1(C)CC(C)(CNC(=O)C2CCCC2(C)c2ccc(O)c(F)c2)C1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.712921134604622,0.9941518961868194,0.7972903630792811,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
Cc1ccc(C(C(=O)C(C)C)C(c2ccccc2)c2cnn(Cc3ccccc3)c2O)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6683952258015963,0.9757149999640484,0.760591158050332,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
C=CCC(NC(C)(C(C)O)C(c1ccccc1)c1ccncn1)C(c1ccccc1)(c1ccccc1)c1ccccc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6250074749763229,0.980090970795892,0.7315325237221936,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CCCC(C)C(C)OC(=O)C(c1ccc(C)cc1)C(c1ccccc1)c1ccccc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6699974062097233,0.9788049266156086,0.7626396623314888,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC(C)(c1ccccc1)C(c1ccccc1)C(NOC(c1ccccc1)C(O)c1ccccc1)c1ccccc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6271862623691205,0.9805635160548768,0.7331994384748473,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC(=O)C(O)C(NC(C(C)C)C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6248412261533935,0.9801861912128677,0.7314447156712357,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
COc1ccc(C(=O)N(C(OC)c2ccccc2)C(c2ccccc2)C(O)c2ccccc2)cc1OC,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6152298845346563,0.9814758818450462,0.7251036837277733,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC(C)(C(NN=C(OC1CC(O)C1)c1ccccc1)c1ccccc1)C(c1ccccc1)c1ccccc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6259521398506559,0.9813357107569112,0.7325672111225325,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC(C)(C)C(C)(c1ccccc1)C(NN(CC(O)(c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6244530603678647,0.9816556511893656,0.7316138376143149,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
Cc1ccc(C(C(=O)NN=Cc2ccc(O)cc2)c2ccc(OCc3ccccc3)cc2)cc1O,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6241219909459368,0.9802635617237132,0.7309644621792697,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
COc1ccc(C(CC(=NC(=O)c2ccccc2OC)c2ccccc2OC)c2ccccc2)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.62608754865779,0.9780848027474438,0.7316867248846861,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC(C)N=C(N=C(c1ccccc1)C(c1ccc(Cl)cc1)c1ccccc1O)c1ccc(Cl)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6392082193702348,0.9819743222418538,0.7420380502317203,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CCN(C(=O)C(c1ccc(O)cc1)C(c1ccccc1)c1ccc(C)cc1)c1ccccc1O,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6659089686438635,0.977370656593766,0.7593474750288343,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC1CCN(C(=O)C(c2ccccc2)C(C)(C)C(C)C)C1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.7314787180794229,0.9880644717693564,0.808454444186403,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC(C)Oc1ccc(C(N=Cc2ccco2)C(c2ccccc2)c2ccccc2)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.666180736193443,0.977943533809164,0.7597095754781592,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
NC(c1ccc(F)nc1)c1ccc(C(=Nc2ccc(O)cc2)c2ccc(OCc3ccccc3)cc2)cc1O,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.621112330763412,0.9827694512432882,0.7296094669073748,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
Cc1ccc(C(=O)c2cnc(-c3ccccc3)c(O)c2C=Nc2ccc(C(C)C)cc2)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6664052119323782,0.9777136156685252,0.7597977330532222,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
C=CCN1CC(C)C2=NN(CC3(C)CC3)C2C1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.7605772678209499,0.9945922827766732,0.8307817723076669,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
COc1ccc(C=NC(=O)C(c2ccccc2)c2ccccc2Oc2ccc(C(C)C)cc2)c(O)c1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6269319739278498,0.9768455862170436,0.7319060576146079,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC(C)(NN=Cc1ccc(C(O)c2ccccc2)cc1)C(c1ccccc1)C(c1ccccc1)c1ccccc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6269817746965719,0.9811791760735836,0.7332409951096754,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
COc1ccc(C=NNC(=O)C(c2ccccc2)c2ccccc2Oc2ccc(OC)cc2)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6203847768404769,0.9777112756062972,0.7275827264702229,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CCC(C)N(c1ccccc1)C(c1ccccc1)C(O)C(O)C(c1ccccc1)C(C)(C)c1ccccc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6239709314593396,0.9804229396552958,0.7309065339181264,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC(=NOc1ccc(C(C)NC2CCC2)cc1)c1ccc(C(c2ccccc2)C(c2ccccc2)c2ccccc2)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6220548470315623,0.980393443616826,0.7295564260071414,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC(=NNC(C)(c1ccccc1)c1ccc(O)cn1)C(c1ccccc1)C(c1ccccc1)c1ccccc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6268424869948183,0.9810307605876256,0.7330989690726604,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC(C)Oc1ccc(C(O)C(C)(NNC(c2ccccc2)C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6251191584177701,0.9821617974766774,0.7322319501354422,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC1=C2C3C(=NN2CC(CO)=C1)CC3(C)C,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.7570834287116479,0.9976835799431828,0.8292634740811085,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
COc1ccc(N=C(N=C(c2ccccc2)C(c2ccccc2)c2ccccc2OC)C(C)=O)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6274761548180421,0.9775966813341488,0.7325123127728741,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC1CO1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.7402417792563732,0.7387702553725487,0.7398003220912258,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
COC(=O)C(C)C(N=C(c1ccccc1)C(c1ccccc1)c1ccccc1)c1ccc(O)c(OC)c1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6278545372253012,0.9822544572759584,0.7341745132404982,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC(C)N(Cc1ccccc1)C(C)(C(=O)O)C(C)(C)C,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.7270764284629787,0.9885546128992712,0.8055198837938664,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
COc1ccc(C(N=C(c2ccccc2)C(c2ccccc2)c2ccccc2OC)C(=O)O)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6277351378667995,0.980971096774184,0.7337059255390148,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
COc1ccc(C(C(=O)N=Cc2ccccc2O)C(c2ccc(OC)cc2)c2ccccc2OC)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6265233480909079,0.9785416636689144,0.7321288427643098,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CCCOC(Oc1ccccc1C(O)C(O)C(c1ccccc1)c1ccccc1OC)c1ccccc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6301335765873848,0.9823587831965542,0.7358011385701355,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC(O)C1C=CC(C=NNC(C)(c2ccccc2)C(c2ccccc2)c2ccccc2)CC(c2ccccc2)O1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.622836989882004,0.9808949874668864,0.7302543891574687,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
Oc1ccc(C(=Nc2ccc(Cl)cc2)C(C(=NCC=S)c2ccccc2)c2ccc(O)cc2)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.642363581619077,0.9799718387528636,0.743646058759213,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CCN=C(c1ccccc1)C(N=C(c1ccc(C)cc1)c1ccccc1O)c1ccc(C)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6653747798370224,0.9780299271695846,0.759171324036791,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
C=CCC(c1ccc(C2NC(c3ccccc3)C(C(c3ccccc3)c3ccccc3)N2)cc1)C(C)c1ccno1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.627288063451981,0.9807452934651876,0.7333252324559429,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CN(N=CC1OC(c2cccc3ccccc23)=CC=C1O)C(=O)O,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6677435731818739,0.9744895579966496,0.7597673686263067,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
COc1ccc(C(C(=O)N(C)C(O)c2ccccc2)C(c2ccccc2)c2ccccc2OC)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6224211933023477,0.9809553837709192,0.7299814504429192,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
COc1ccc(C=NNC(=O)C(c2ccc(OC)cc2)c2ccccc2OCc2ccccc2)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6273734807451813,0.9802636738792918,0.7332405386854144,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
OC1=CC(Oc2ccccc2)C=CC(O)=C1C=NNc1ccccc1OCc1ccccc1O,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6312695967614649,0.9813340647933516,0.7362889371710308,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC(C)C(O)C(C)(NN(Cc1ccccc1)c1ccccc1)C(c1ccccc1)(c1ccccc1)c1ccccc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6257340911347318,0.981035311007649,0.732324457096607,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
N=Cc1ccc(C(=NCc2ccc(Cl)cc2)c2ccc(C(O)c3ccc(Cl)cc3)cc2O)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.638279628466475,0.9791832048438868,0.7405507013796986,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CCOC(=Cc1ccccc1O)C(c1ccccc1)C(C(=NC(=O)CC)c1ccccc1)c1ccccc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.623792299713384,0.9785877536478572,0.7302309358937259,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CCC(Oc1ccccc1)C(=NC(=O)c1ccc(Oc2ccccc2)cc1)c1ccccc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6674155595794785,0.9768577829777776,0.7602482265989682,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
Cc1ccc(C(=NCc2ccc(O)cc2)C(c2ccc(C)cc2)c2ccccc2O)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6724815940044139,0.9804797374219744,0.7648810370296819,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CCCN(C(=O)C(c1ccccc1)C(c1ccccc1)C(OC)c1ccccc1)c1ccccc1O,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6256428240790805,0.9799860784565156,0.7319458003923109,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
COc1cnc(-c2ccc(-c3ccc(/N=C/c4ccccc4OCc4ccccc4)cc3)c(O)c2)nc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6292172911529517,0.9776890461216978,0.7337588176435754,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CCC(Oc1ccc(C=NC(=NC(=O)c2ccc(OC)cc2)c2ccccc2)cc1OC)c1ccccc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6266812210420732,0.9797357729743672,0.7325975866217613,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
Oc1ccccc1C(=Nc1ccc(C(O)c2ccccc2)cc1)c1ccccc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6679873365235353,0.9765387839883828,0.7605527707629894,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CCC1(C)CC2=NC3C(C)=NN=C3C2(C)C1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.7536980184395872,0.9952576895427382,0.8261659197705324,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC(C)C(CC(c1ccccc1)c1ccccc1)(NNC(c1ccccc1)C(O)c1ccco1)c1ccccc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.626163580294654,0.9795790881283672,0.732188232644768,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CCc1ccccc1OC1=C(c2ccccc2)C(C(C)=NC(C)C)=C1C=Nc1ccccc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.667167832080385,0.9771516662412848,0.7601629823286549,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
COc1ccc(C=NC(=O)C(c2ccccc2)C(c2ccc(OC)cc2)c2ccccc2OC)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6254549325661367,0.9825817707680644,0.732592984026715,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC(C(O)c1cnoc1)C(NC(c1ccccc1)C(c1ccccc1)c1ccccc1)c1ccccc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6297623311480555,0.9815749387231936,0.7353061134205968,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
ClC1=CN=C1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.7412345892465584,-0.9190167887586784,0.2431591758449873,0.4948950361113768,0.761740133132295,0.6542836903345787,Potentially Poor
CC(=Cc1ccccc1O)N=C(O)c1ccccc1O,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6677903370757529,0.9785289296575076,0.7610119148502792,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
Cc1nnc2c(n1)C1C3=C1C(C)(C)CC2C3,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.7596578840713205,0.9968335433676074,0.8308105818602065,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC(C)(C(c1ccccc1)c1ccccc1)C(c1ccccc1)C(NC(N=O)c1ccccc1)c1ccccc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6270615686170096,0.980336624059822,0.7330440852498533,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
COc1ccccc1CCOc1ccc(C=NN=C(c2ccccc2)c2ccccc2O)cc1OC,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6282828944031534,0.9805997806497748,0.7339779602771399,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
Cc1ccc(C(=Nc2ccc(O)cc2)C(c2ccc(C)cc2)c2ccccc2O)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.666190710148491,0.976743005780664,0.7593563988381429,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC(C)c1ccc(C(=NNC(c2ccccc2)C(c2ccccc2)c2ccccc2)OCC2CCC2)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.625926349836504,0.9825737147919712,0.732920559323144,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
OC(=NCc1ccccc1)c1ccc(N=C(c2ccccc2)c2ccccc2O)cc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6714214042529183,0.9766806688063464,0.7629991836189467,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
C=CCNC(=NNC(c1ccccc1)C(C)(C)C(c1ccccc1)C(c1ccccc1)c1ccccc1)c1ccco1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6225872496675136,0.980585482132907,0.7299867194071314,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
CC(=NNC(c1ccccc1)C(O)c1cccnc1)C(c1ccccc1)C(c1ccccc1)c1ccccc1,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,VO(acac)2,0.6263497896752623,0.9814058779365072,0.7328666161536357,0.4948950361113768,0.761740133132295,0.6542836903345787,Comparable
